34,44,188.5673,15.2523,0.2798,0.0095,136.9024,6.0903,77.47124760241203,283.48968221254995
35,45,240.8291,3.279,0.237,0.0068,132.0818,5.5657,38.387348859666,14.032657896684091
36,46,346.7812,16.5461,0.2477,0.0074,130.1749,5.2398,-39.5255602116089,89.81732895789212
37,47,161.8709,15.2339,0.2086,0.0051,127.6578,5.3092,58.86649509949271,229.0239641595378
38,48,335.9872,-1.5833,0.0974,0.0048,90.7103,3.4849,-46.41026573114124,62.48204234538141
39,49,141.0642,14.1284,0.136,0.0035,92.1137,3.8814,40.17223174566391,217.15289701753622
40,50,353.4685,7.0816,0.3005,0.0111,143.5535,5.6652,-50.976193275455714,91.37938311562102
41,51,347.0926,-2.1922,0.3081,0.0117,137.7566,5.2502,-54.92019658997571,73.83334002342522
42,54,132.533,36.0705,0.37200000000000005,0.0134,160.1052,5.7607,38.65314167490169,186.9969928636195
43,55,227.5488,33.4865,0.1192,0.0037,99.8023,3.7355,59.53189061150947,53.52446906276323
44,56,183.077,27.5486,0.3539,0.0135,158.2441,6.0348,81.30223554005794,207.91868153771006
45,58,16.2307,0.0601,0.2761,0.0092,128.6799,4.8535,-62.6191495976188,130.2780920940452
46,61,334.6681,-3.7799,0.1007,0.0046,85.4321,3.3803,-46.72104913485318,58.78357929094329
47,62,340.49199999999996,17.551,0.3235,0.0126,126.3002,5.0165,-35.3953697357369,84.16484240968362
48,63,192.3421,49.795,0.2872,0.0101,129.3054,5.5505,67.32977027020462,123.7984668338615
49,65,216.4861,37.8165,0.1705,0.0038,103.3414,4.0109,67.47568251016365,67.19331063589877
50,66,180.3008,23.0993,0.2686,0.0087,131.3495,5.8716,77.9434424075451,229.6898559020584
51,67,350.5615,28.5209,0.3875,0.0131,163.9342,7.0112,-30.383462213424174,100.19792389024738
52,68,354.4155,0.2714,0.3006,0.0111,126.3307,4.8869,-57.362870110023906,87.01443314515372
53,69,187.7222,34.6984,0.3359,0.0147,22.0171,3.9042,81.24379808079718,151.8525013202709
54,70,319.7045,0.5603,0.2647,0.0086,120.2897,4.5733,-31.951358805850134,52.352257851986295
55,71,14.0011,26.3423,0.1961,0.0046,112.9215,4.1664,-36.518159977979664,124.20495233259284
56,72,239.4267,35.5083,0.1583,0.0037,81.2369,2.7084,49.72282358678172,56.81393545977707
57,74,170.995,21.4805,0.1905,0.0043,113.5927,4.1257,69.32093610683455,224.01614374073486
58,75,154.393,59.5611,0.2891,0.0103,123.7678,4.9425,48.25934914433366,151.18471948152924
59,76,196.7083,46.5593,0.2291,0.0062,122.3796,5.3302,70.33262446501797,115.04970434111878
60,78,225.0813,21.3694,0.1598,0.0037,91.8239,3.5973,60.14746088476367,28.906408020360495
61,79,145.5046,8.9722,0.2089,0.0052,104.7601,4.3034,41.81003209862261,225.82633608396213
62,83,179.8119,49.7968,0.3632,0.0137,133.6225,5.468999999999999,65.21923003819857,143.2772658293838
63,84,187.6273,34.6337,0.3378,0.0133,133.3327,5.5515,81.25744482389646,152.51293617664894
64,85,353.6134,6.8628,0.3098,0.0118,137.6041,5.6701,-51.236890447822,91.41829912324091
65,86,329.0358,1.3909,0.2174,0.0056,115.4844,4.8527,-39.11255923843769,59.78547040930577
66,88,201.7542,2.2054,0.2601,0.0083,115.164,4.4949,63.66053641036695,323.31090500291873
67,92,231.0309,29.889,0.1169,0.0038,96.7665,3.681,56.49542087026246,46.842083702439155
68,93,24.3202,7.8822,0.2841,0.0103,100.1989,5.9395,-53.27067922252677,142.14663363110756
69,95,255.6898,34.0611,0.0967,0.0048,85.5236,2.8749,36.3032010695499,56.79043923716722
70,96,350.2673,29.1929,0.4944,0.0114,238.7751,22.0168,-29.664253720023424,100.22880207124446
71,97,178.4716,42.8703,0.3329,0.0131,117.0556,5.6531,70.39616473945995,155.80560520559797
72,99,172.4773,20.4195,0.1346,0.0035,91.0917,3.4702,70.20872929215437,228.3585245125651
73,100,5.1548,28.6595,0.0965,0.0048,80.7183,2.7979,-33.72517564186378,114.80040846738976
74,102,139.0732,-0.4016,0.3318,0.0132,110.9384,4.8346,31.506480053691593,231.79359756167725
75,103,117.7531,17.6316,0.1839,0.0041,112.2656,5.9778,20.862044657543716,203.204780592261
76,105,163.5731,14.6512,0.2971,0.0107,125.0187,5.0951,60.0347136276943,231.57430620935355
77,108,201.7647,53.8312,0.3797,0.0146,34.8313,5.462000000000001,62.500751972382126,111.52024457402423
78,109,177.218,51.5522,0.1348,0.0037,76.3096,3.2387,62.875428890734526,144.50630645999325
79,110,336.5093,17.3797,0.1136,0.0041,74.2807,2.6683,-33.22144744959221,80.38660877118839
80,111,338.5984,5.8383,0.1522,0.0037,95.3478,3.7068,-43.263885913878454,72.66097598755663
81,113,201.8506,53.7823,0.386,0.0132,120.8236,6.4803,62.53218472077312,111.38360746450877
82,114,164.5987,56.795,0.1403,0.0035,90.1459,3.9173,54.17640727047144,149.22885688965948
83,116,4.9222,25.302,0.3709,0.0135,147.3368,6.7214,-37.01459574037003,113.93689226619898
84,117,187.6803,10.5786,0.1685,0.0038,97.7733,3.9352,72.74642179300628,285.5237159179282
85,118,330.219,20.9693,0.152,0.0037,91.2595,5.0152,-26.62513368210581,77.89476006976646
86,119,8.4714,-7.8695,0.3042,0.0115,128.1918,5.6971,-70.29725401433844,109.94048418496186
87,120,37.9215,-4.8826,0.1893,0.0044,90.1916,3.7629,-57.36049564221069,174.42527557178647
88,122,327.5889,-8.7884,0.3856,0.0137,150.6471,6.7868,-43.52348733934583,47.40003970471511
89,123,229.0747,0.0891,0.1206,0.0039,77.8809,3.7427,45.9516712357172,1.119225538316962
90,124,0.7983,-6.0917,0.2475,0.0075,109.5502,4.4897,-66.03815339720816,92.16131515335344
91,125,231.94099999999997,6.876,0.38,0.0136,131.8682,5.5988,47.771889566946854,11.565485548748356
92,126,34.9673,1.4978,0.3642,0.0139,127.0324,5.9324,-54.32648855853826,163.10792271662942
93,128,127.4372,38.4651,0.3764,0.0134,145.6892,6.3935,34.99309837490487,183.2948904210929
94,129,29.9556,-8.833,0.4081,0.0124,167.7784,8.6552,-65.58727832844075,167.58736316150362
95,131,245.1297,29.891,0.0934,0.005,77.3012,3.1112,44.37970141024929,49.316573680016376
96,132,218.8687,55.1312,0.1398,0.0035,86.1338,3.2260000000000004,56.242140276766364,96.11418476843815
97,133,221.1325,31.2267,0.2384,0.0067,114.7979,4.6119,65.04642633391303,49.17239510877289
98,134,4.9111,3.5993,0.2773,0.0096,108.6044,4.7925,-58.32861786530317,107.69273516811836
99,135,137.7733,61.1298,0.2896,0.0105,111.5028,4.7231,40.18473540765032,154.14672332308092
100,136,341.3656,28.1502,0.3608,0.0138,131.8072,5.9799,-27.00042017301325,91.80330505076017
101,137,228.8088,4.3862,0.1022,0.0045,75.7299,2.8984,48.87189880866413,5.7969978818724694
102,138,239.9746,22.1396,0.4025,0.0125,152.0505,7.6126,47.12577892455465,36.97526139843324
103,139,136.6872,10.3173,0.1405,0.0036,72.4959,2.7882,34.688159650814605,219.23992693372202
104,140,356.1572,3.0843,0.3554,0.0138,139.1753,6.4978,-55.75830553110278,92.26656989969307
105,141,119.0555,30.2323,0.3914,0.0135,147.0317,7.4168,26.363707908568177,190.75362482097262
106,142,244.0424,6.9179,0.3327,0.013000000000000001,120.5643,6.2749,37.49823789994352,20.074193910865006
107,143,349.8008,-2.4512,0.1104,0.0042,70.1008,3.4507,-56.89113695660825,77.17462789715377
108,147,355.3209,-9.0199,0.2594,0.0083,104.4703,4.5127,-65.4515517347957,77.17702946985227
109,150,186.713,21.8312,0.43799999999999994,0.0107,178.5027,11.1959,82.29871398084843,255.05686472985687
110,151,234.1718,-2.0237,0.1384,0.0037,81.9539,3.2521,40.690352287842764,3.4026879125796405
111,155,323.8282,1.4242,0.2345,0.0068,108.5129,5.1238,-34.89012251888809,55.969475396826354
112,158,10.3271,25.4359,0.1374,0.0036,80.4437,3.9013,-37.37923225576332,120.05371907038719
113,159,229.2244,-1.0851,0.1188,0.0043,53.5339,2.9121,45.0647470903456,0.0005852775299469224
114,160,187.2606,47.6224,0.2527,0.0077,111.6249,4.4643,69.04253146270312,133.5261068739915
115,161,143.8136,0.7961,0.3568,0.0143,118.6422,5.3018,36.13046365600642,233.7069344964932
116,164,344.1398,5.4311,0.1616,0.0044,22.6731,2.9791,-47.20934190087077,78.1682584444662
117,165,217.61,24.6198,0.1374,0.0037,78.3233,3.1256,67.62602927421784,32.07578312207385
118,167,140.6212,54.9965,0.1828,0.0042,84.8219,3.6173,43.32503476227113,161.4949528689536
119,170,145.7394,46.9805,0.3594,0.0139,131.1512,5.7264,48.292568483639975,171.64518641982738
120,171,334.1654,26.195,0.3685,0.0139,127.8409,5.9325,-24.961341106504374,84.70688171789887
121,172,210.9953,15.735999999999999,0.1807,0.0041,81.7251,3.3641,69.67566556325104,2.5398842122226384
122,173,0.9325,10.0233,0.3715,0.0144,131.4258,6.063,-51.08884373507356,104.026783404925
123,176,204.2058,10.44,0.1569,0.0037,82.6862,3.7307,70.18217666328833,337.73039239050644
124,178,140.338,3.287,0.3499,0.0139,120.2744,5.2678,34.52597368921663,228.8505090973533
125,179,347.8434,5.2827,0.392,0.0133,153.8201,8.0526,-49.560347006528,82.45352316137384
126,180,215.417,37.2913,0.1631,0.0038,82.5184,3.7719,68.45674749023206,66.71871553125422
127,181,6.6486,17.162,0.40399999999999997,0.0128,137.1159,7.5278,-45.30169655012871,114.48087069117207
128,182,337.1115,20.6479,0.389,0.0138,121.1287,6.6943,-31.00555197378086,83.30186303853338
129,184,9.5755,9.4632,0.2836,0.0102,103.5855,5.1085,-53.270211851413194,117.51031407100406
130,185,12.4576,24.4505,0.0902,0.0051,70.5127,3.2289999999999996,-38.41979015131705,122.46498449855424
131,188,185.6721,2.0997,0.2291,0.0064,95.18,4.0278,64.04112918356216,286.3350005037983
132,189,175.6032,58.5349,0.335,0.0133,105.889,4.9022,56.36463697175637,139.16514913257214
133,190,353.7537,5.5992,0.1968,0.0048,86.9576,4.0068,-52.4161468279982,90.64989192449816
134,192,334.6999,-2.9736,0.0982,0.0049,66.4396,2.5191,-46.261576590666266,59.747094555054076
135,193,152.8042,-2.0432,0.2019,0.005,89.1238,4.4427,41.646115631663214,243.54455081631215
136,194,2.3361,6.8231,0.244,0.0073,105.5381,4.283,-54.55266044531219,104.71079389930485
137,195,20.6816,13.0165,0.2514,0.0078,91.1374,3.7748,-49.143454520802976,134.62693922906323
138,196,139.994,30.5303,0.295,0.0125,26.0292,3.4928,43.98141440582991,195.5468913072
139,197,189.8219,18.7672,0.3216,0.0127,108.5281,4.8034,81.1846836803814,283.8210746636235
140,198,233.2648,-0.7713,0.1515,0.0037,79.5284,3.043,42.18347301925611,3.9383323998322712
141,199,248.4563,24.548000000000002,0.1894,0.0045,88.6509,3.5631,40.304097538808804,43.15878383599606
142,200,184.3798,36.6865,0.3776,0.0135,125.8425,6.001,78.04631307369092,157.7463229571395
143,203,2.9386,32.4157,0.1038,0.0045,79.6352,4.1907,-29.712132999770386,113.2918313822707
144,206,201.8455,3.6292,0.2204,0.0058,96.2021,4.9716,64.98068732844908,324.5598550290794
145,207,134.4751,3.1764,0.2009,0.0049,90.9086,4.0044,29.412727666473582,225.4866164265084
146,208,142.7069,28.8522,0.2991,0.0111,105.8127,4.5394,46.01356471421136,198.4593878564985
147,209,9.2785,9.1567,0.2688,0.0091,101.7091,4.7465,-53.549282419648655,116.9746252409675
148,210,223.0545,37.8811,0.2869,0.0101,101.9227,4.4848,62.514899797781595,63.600193826031465
149,211,34.9729,2.7853,0.27699999999999997,0.0095,110.8316,5.4441,-53.26295259063666,161.8792789789989
150,212,125.8303,15.9627,0.1564,0.0037,82.07600000000001,3.8685,27.344328581890593,208.1748064708037
151,213,177.7047,62.3301,0.3411,0.0136,113.1046,4.9202,53.39384142434155,134.67868638910494
152,214,174.5176,27.9773,0.4301,0.0115,116.5675,8.713,73.73143784500937,205.6977266065691
153,215,168.8119,53.3318,0.4713,0.0104,184.8182,14.1453,58.331756554725814,150.54639976969258
154,216,131.5727,5.1344,0.2404,0.006999999999999999,94.9817,4.0863,27.81801372702064,221.94401704327274
155,219,184.4866,20.6714,0.2144,0.0055,89.7187,4.5544,79.99133540578553,251.31257908440864
156,220,178.1474,37.262,0.1681,0.0038,84.8524,3.6952,73.98238847119883,170.02866390705935
157,223,15.1366,4.8168,0.3587,0.0141,115.2555,6.4019,-57.979193166404215,127.21423300677613
158,224,126.8685,22.546,0.3365,0.0133,119.2066,5.2999,30.61577501211369,201.54630374644333
159,225,188.6004,9.7876,0.2296,0.0064,92.96799999999999,4.2245,72.19965951987544,289.080657213092
160,226,42.0348,-2.2769999999999997,0.235,0.0067,97.1937,5.1995,-52.615618692480446,176.27825140280643
161,227,5.6029,23.2925,0.1334,0.0037,81.1302,3.5214,-39.09421490870175,114.33474475227132
162,229,191.9643,-2.8306,0.1824,0.0042,73.3959,3.3649,60.02870243728735,301.1419824196513
163,231,8.3399,10.4571,0.4143,0.0125,142.4704,8.4914,-52.1597372264653,115.67508368710526
164,232,211.9437,14.0033,0.1343,0.0038,67.1261,3.0635,67.8828802885874,0.3479805300298789
165,234,255.6381,33.5166,0.0872,0.0054,72.4348,3.5089,36.24222025053674,56.11719172986
166,235,12.9109,27.3333,0.3815,0.0133,140.1974,6.9245,-35.53842516493334,122.9880631460504
167,236,344.2756,5.5638,0.1755,0.0041,69.8262,3.2472,-47.190980557062666,78.44574118798808
168,237,152.1488,17.2455,0.1226,0.0039,61.2529,3.0519,51.21275688928736,219.00284953017967
169,238,174.546,27.9263,0.4579,0.0109,41.2079,10.717,73.7552807058852,205.8820279170464
170,239,28.1748,1.0071,0.2276,0.0063,93.8528,4.0898,-58.23720049697242,153.04362456816597
171,240,261.1949,32.043,0.2152,0.0057,85.9355,4.6916,31.360949516789592,55.629759994611774
172,241,196.0037,67.5066,0.2212,0.0059,90.0543,4.2217,49.576341421673334,121.07743765989572
173,242,344.9438,31.04,0.1949,0.0047,75.4858,3.4905,-26.020623430390664,96.42027886423708
174,247,10.4793,21.3771,0.1043,0.0045,60.6275,2.7409,-41.43997665929164,119.97484726228014
175,248,157.9347,35.0414,0.1254,0.0039,68.3312,2.8832,59.23228050948354,189.31908797189547
176,249,222.7446,31.295,0.1645,0.0038,75.2875,3.4964,63.666911752575146,49.22798174016595
177,250,337.1778,8.6568,0.4173,0.0118,181.1265,10.968,-40.24387774732292,73.86717122186106
178,251,177.3987,22.3985,0.5355,0.0146,231.0408,25.2909,75.19892408569235,228.18315904379324
179,252,0.4937,12.0661,0.2113,0.0055,83.4794,3.655,-49.0092550642001,104.31317391208681
180,254,186.8122,8.9709,0.0892,0.0053,66.5617,3.6101,70.96373857344251,284.32700265001614
181,258,341.8012,-2.0938,0.3455,0.0137,119.2066,5.4763,-51.128248150130155,67.69527775216531
182,259,333.4389,6.5363,0.3916,0.0131,125.4001,6.4325,-39.134718968561685,68.50814664082806
183,260,120.2367,36.0565,0.2965,0.011000000000000001,107.9332,5.6805,28.899246611403953,184.7296689336145
184,263,126.524,40.292,0.3952,0.0127,137.7261,7.0994,34.56583649154288,180.96778940778017
185,264,328.5546,-3.9981,0.1501,0.0038,78.1555,3.4685,-41.84731167564086,53.64489129634952
186,265,350.1701,11.9344,0.3089,0.0118,112.6012,5.257000000000001,-45.15926486439726,90.57375529429508
187,267,198.2417,46.2584,0.1808,0.0041,80.6268,3.4211,70.40105465321199,111.78403198680056
188,269,223.6962,54.3759,0.1007,0.0048,61.8784,2.1667,54.66182473938912,91.8545884715621
189,270,187.2263,19.4318,0.1646,0.0038,77.4537,3.5652,80.72933242957404,267.8600352557282
190,271,201.2966,57.6004,0.1156,0.004,68.8652,3.0016,58.949697930174,114.16461940354799
191,272,332.7472,-6.89,0.3712,0.0144,128.4816,6.1044,-46.9227956639159,53.455079318016736
192,275,128.9155,36.8738,0.3059,0.0116,98.7802,4.7802,35.89776702497516,185.4502047914678
193,277,44.1285,0.1009,0.3721,0.0142,94.463,4.7276,-49.455722642876864,175.9194533666221
194,278,177.0289,-2.5723,0.34,0.0138,101.7854,4.6061,56.6060272623083,273.2532650020742
195,281,155.2867,14.7677,0.2484,0.0076,83.0523,3.7657,52.96958957408537,224.6785935590897
196,282,205.94799999999998,9.7812,0.2175,0.0058,73.5485,3.2038,68.70637994853466,340.8495684334559
197,284,142.1527,37.7898,0.2469,0.0075,84.9287,3.912,46.45388964011895,185.52243798385112
198,286,189.2442,63.1872,0.3121,0.012,102.5634,4.8463,53.863358973426266,125.69652300696323
199,287,111.6948,42.5307,0.19,0.0047,65.6921,3.6424,24.14033310705355,175.86717175849094
200,289,320.2817,5.3289,0.1468,0.0037,74.3264,3.7199,-29.745310322706704,57.32312617917711
201,290,2.7141,29.1612,0.3485,0.0139,105.0957,5.9943,-32.877555808167976,112.3782930248671
202,292,145.1024,2.4776,0.1564,0.004,62.7327,2.7609,38.13156952988941,232.8355026054079
203,293,155.6184,50.1056,0.1589,0.0037,79.1775,3.8146,53.53960009277736,163.71083362078923
204,294,185.4457,7.8065,0.1332,0.0038,67.0041,3.2387,69.43987930864618,281.5849861805553
205,295,132.912,33.5184,0.3543,0.013999999999999999,109.9621,5.9091,38.563429161530365,190.28528744396385
206,297,214.1619,30.7358,0.1825,0.0043,76.3096,3.4512,71.04116695783281,48.95926589969342
207,298,168.2088,13.4751,0.1742,0.004,78.3385,3.5174,63.23593444120231,238.68112763558258
208,299,196.4615,30.9048,0.187,0.0044,74.2654,3.2465,85.08304202991948,83.9614469906741
209,300,334.316,9.0528,0.285,0.0103,98.4903,4.6102,-38.00091363943029,71.58924413214446
210,301,21.8068,0.3684,0.3772,0.0141,107.6433,5.9954,-61.18831783311477,141.75865766705422
211,304,21.4264,-6.5784,0.4359,0.0113,159.3424,10.5524,-67.8960209706074,146.09016194799258
212,305,140.5021,51.9225,0.21,0.0053,91.8544,4.158,43.960291407835015,165.65278749066363
213,306,121.9472,39.7766,0.3653,0.0136,125.7205,6.1404,31.02511223557861,180.87669633947826
214,307,202.6228,49.1466,0.3353,0.0132,117.8946,6.0849,66.72692580515788,106.62732020219728
215,308,173.2174,39.8433,0.2987,0.0113,94.9664,4.6844,69.34384240379465,169.95554017891328
216,309,201.5023,12.3788,0.20600000000000002,0.0053,79.1928,5.2404,73.171761561918,333.3966702703604
217,312,121.4303,45.683,0.1489,0.0038,62.9157,2.7481,31.61905089793771,173.98218711223302
218,313,219.5911,3.6703,0.22,0.0059,80.4895,4.0486,55.3286437113992,355.0326408847278
219,314,355.8986,0.3309,0.265,0.009000000000000001,78.5826,4.4824,-58.06293643413731,89.46489995570418
220,315,206.2586,-2.8106,0.5243,0.0139,197.5714,22.0868,57.39035417644055,328.3667315955614
221,316,123.941,10.0696,0.2848,0.0101,95.4393,5.0502,23.260989858949817,213.2986129082109
222,317,19.3238,15.7547,0.3619,0.0147,93.1816,5.6342,-46.66048249401068,132.01568970643052
223,319,341.8157,-3.0297,0.188,0.0045,80.0166,3.6564,-51.77183527506153,66.60466001560222
224,320,332.9413,-3.8289999999999997,0.4265,0.0118,159.4187,10.3009,-45.35816007163565,57.26315511114574
225,321,170.8267,19.5782,0.0976,0.0048,65.9515,2.7208,68.4491382686618,228.73206590450647
226,322,124.2472,49.0281,0.3498,0.0142,105.4161,4.8529,33.854882605005436,170.25465927518277
227,325,132.5997,0.2601,0.1983,0.0049,68.4075,3.2116,26.33126555112302,227.28372724435744
228,326,172.6042,5.7365,0.3485,0.0141,104.7449,4.9556,61.20474790955354,257.27719442177414
229,329,142.0189,20.5292,0.2082,0.0051,93.0443,4.5195,43.33204300297394,209.58653388304117
230,331,345.5588,6.8252,0.3312,0.0133,94.1274,4.3497,-46.97532791403172,81.06139663848624
231,332,140.9428,8.683,0.1353,0.0039,64.8989,3.0889,37.69787896089597,223.39347939809673
232,333,122.5759,18.255,0.4193,0.0119,122.2423,7.3967,25.339131681913475,204.48921313147153
233,334,249.5036,37.8833,0.1678,0.004,60.1698,2.7947,41.77631982767792,60.802434403264606
234,335,253.0608,44.8233,0.1811,0.0043,84.5473,7.1723,39.43019891191266,70.09982336869705
235,336,168.7367,59.446999999999996,0.3658,0.0143,93.1663,4.3628,53.666169518317034,143.4586870550455
236,338,22.1963,-7.7002,0.3758,0.0142,113.8826,5.7646,-68.65023492438378,149.13899385230377
237,340,127.4977,56.32899999999999,0.289,0.0106,98.8412,4.7343,35.81643744426949,161.35549194497153
238,341,234.0773,37.6438,0.1597,0.0038,70.6958,3.4422,53.95787002678522,60.46325955219949
239,342,151.0289,20.8196,0.3151,0.0122,93.2731,4.4855,51.436346370375105,213.04700617606514
240,345,130.6295,47.8218,0.3732,0.0141,104.9737,5.5003,38.04895884745953,171.90793547269948
241,346,3.9832,33.6954,0.3054,0.0119,84.4252,4.6571,-28.59604733409338,114.5243219551043
242,347,149.9452,22.4027,0.2536,0.0081,82.7625,3.9046,50.93144133136074,210.16352331960934
243,348,158.2101,13.8785,0.3275,0.0131,91.7324,4.647,55.09939968130339,228.20189051921855
244,349,37.7287,2.7888,0.2324,0.0065,91.7324,4.331,-51.65760356000658,165.54999076703064
245,351,134.9173,61.3272,0.2617,0.0088,78.0334,3.7759,38.808629073211264,154.38786837604243
246,352,358.9116,1.7653,0.2466,0.0075,83.3879,4.335,-58.134575146738676,95.7793980749229
247,354,185.5619,40.4665,0.3234,0.0128,101.9074,5.0283,75.3617170797768,145.41397162399565
248,355,111.87200000000001,42.4656,0.1868,0.0049,23.4969,3.735,24.248926233015588,175.974109150192
249,356,217.338,23.1083,0.1385,0.004,58.5376,2.9907,67.51250487680895,28.071531513443496
250,357,173.3114,66.3795,0.121,0.004,57.8053,2.9976,48.9228026628461,134.70487008246877
251,358,209.9607,62.5182,0.341,0.0137,96.4309,4.5598,52.85130989803531,109.94608581588797
252,359,229.4112,15.3566,0.3489,0.013999999999999999,86.4999,4.2859,54.11302387725301,21.365734383480365
253,360,168.5348,4.3441,0.2335,0.0067,80.8098,4.2869,57.47846441495237,253.11638361601487
254,361,328.6135,0.6428,0.2242,0.0061,84.8829,4.5232,-39.2265321021971,58.687233961513044
255,362,208.5124,14.9112,0.1262,0.0039,61.6496,2.7960000000000003,70.98936170998178,356.0997923461993
256,363,151.7321,31.993000000000002,0.3748,0.0137,114.8894,5.881,54.11035570796733,195.02695938512696
257,364,15.2564,-9.9547,0.147,0.0038,63.4497,2.8158,-72.67824365608143,130.8843766285819
258,366,134.0529,37.9377,0.4104,0.0123,113.9589,6.5398,40.081983912583375,184.7872823080799
259,367,230.4101,32.1201,0.111,0.0042,57.9121,2.7873,57.14423288042531,50.86272321992144
260,368,126.5111,4.3276,0.4751,0.0106,179.2502,15.6791,22.981299439352988,220.123395517093
261,373,154.0952,33.6382,0.129,0.004,65.4023,3.0019,56.13362719157586,192.22963763574649
262,374,210.324,25.0306,0.4101,0.0121,122.1508,7.0735,74.18720153415774,29.237692180062627
263,376,179.3132,33.6107,0.2195,0.0058,86.0118,4.1998,76.6523308593772,180.60170843630897
264,377,12.7718,26.288,0.2463,0.0077,82.0302,4.1101,-36.58368092095143,122.83402807965055
265,379,173.8941,21.0481,0.1655,0.0039,65.921,3.0851,71.6744353780005,228.20400767041588
266,380,228.2248,14.304,0.1792,0.0043,67.1719,2.8984,54.67887428685546,18.87456499909381
267,381,353.3587,9.424,0.1672,0.004,62.3513,2.9868,-48.84662377335196,92.90419118897988
268,382,229.3411,-0.7156,0.1108,0.0043,58.1257,2.9547,45.222067350907786,0.5026363907437239
269,383,172.06400000000002,25.8229,0.3523,0.013999999999999999,106.3619,5.2481,71.36091488575728,212.22223650767205
270,384,173.2132,14.4612,0.086,0.0055,57.6375,2.4364,67.74276783075655,243.6681095175539
271,385,219.4179,30.2001,0.3378,0.0134,97.6055,4.7919,66.54845962905642,46.768033268370544
272,386,223.2848,21.8942,0.1171,0.004,68.7584,3.1612,61.89792802039522,28.919539015099872
273,388,115.8463,17.5616,0.1011,0.0048,54.4187,2.4627,19.163633305770855,202.51185941292675
274,389,182.7774,28.7953,0.3823,0.0136,105.4008,5.7519,80.94326347625508,199.98724531079847
275,390,218.34099999999998,29.4504,0.2246,0.0062,80.764,4.0926,67.48680826578962,44.86065302567016
276,391,166.2315,47.42100000000001,0.2152,0.0057,73.1366,3.4249,60.9343727519727,161.55672299786949
