0.001,17198.3
0.002,31471.5
0.003,43009.9
0.004,52158
0.005,59313.6
0.006,64820.7
0.007,68949.2
0.008,71902.6
0.009,73835.1
0.01,74871.3
0.02,60408.2
0.03,44083
0.04,33337.2
0.05,25834.8
0.06,20433.5
0.07,16457.6
0.08,13471.1
0.09,11185.5
0.1,9405.87
0.2,2623
0.3,1140.74
0.4,613.838
0.5,374.228
0.6,247.698
0.7,173.797
0.8,127.381
0.9,96.5775
1,75.2337
