000.00236	+32.20925
000.00957	+05.28827
000.01377	+31.23175
000.01475	+31.78564
000.01945	+02.47386
000.02024	-03.54679
000.02303	+35.76957
000.02482	+15.42990
000.02643	+22.20558
000.02755	+10.11333
000.02762	+31.87626
000.02765	+29.35813
000.02957	-09.48607
000.03177	+15.83424
000.03208	+18.87909
000.03350	+34.55436
000.03580	+08.95418
000.03881	+22.03458
000.03905	+21.28191
000.04067	+08.31275
000.04154	+23.04467
000.04411	+08.80335
000.04439	+13.79632
000.04539	+04.91297
000.04770	-09.48058
000.04957	+02.28443
000.05238	+10.63509
000.05276	+34.22628
000.05317	+07.09848
000.05815	+04.18068
000.05906	+35.86013
000.06006	-07.00432
000.06055	+22.55994
000.06265	+08.25366
000.06595	+22.63655
000.06991	+02.48169
000.07057	+23.84517
000.07246	-06.24328
000.07258	+21.93041
000.07326	+18.68740
000.07544	+04.08894
000.07722	+06.89290
000.07762	+15.72437
000.07889	+12.05743
000.07916	+09.81111
000.08235	+17.88741
000.08447	+19.43343
000.08593	+24.64750
000.08595	-09.80958
000.08675	+10.00579
000.08927	+01.00929
000.09021	+13.15565
000.09052	+05.58463
000.09053	+15.10328
000.09179	+21.75519
000.09357	+12.02144
000.09361	+00.99135
000.09412	+08.25831
000.09551	+17.71476
000.09711	+28.48375
000.09717	+21.10653
000.09809	+35.00740
000.10093	+15.42395
000.10130	+00.63434
000.10324	+06.89228
000.10390	+32.39397
000.10393	+06.98495
000.10453	-09.58125
000.10958	+21.90143
000.10970	-02.57185
000.11076	-05.88470
000.11080	+16.18063
000.11139	+10.11339
000.11326	-08.55186
000.11616	-01.04317
000.11876	+06.55955
000.12317	+25.97455
000.12416	+08.37687
000.12738	+32.44622
000.12786	-10.98170
000.13143	+13.49452
000.13161	+21.95244
000.13279	+35.31631
000.13626	+29.39495
000.13688	-09.68772
000.13789	+22.84718
000.13896	+31.50956
000.14342	-00.94586
000.14701	-02.99074
000.14825	+07.55045
000.14932	+05.91350
000.15102	+30.00076
000.15657	+24.35174
000.16386	+03.42868
000.16478	-07.60258
000.16538	+11.44549
000.16637	+30.05137
000.16680	+15.94773
000.16684	+14.55215
000.17458	+29.15871
000.17671	-06.91680
000.17677	+34.26752
000.17833	+02.42094
000.18321	+36.20509
000.18343	+28.60779
000.18771	-09.12146
000.19375	-21.09175
000.19504	+15.60083
000.19669	+29.05384
000.20327	+08.66654
000.20376	-03.01915
000.20552	-00.84525
000.20568	+12.23492
000.20700	+33.45102
000.20707	+06.91867
000.20732	+03.05797
000.20912	+15.36228
000.20992	+29.92291
000.21052	+00.78478
000.21688	+07.42923
000.22015	+21.18585
000.22045	+16.08902
000.22130	+18.09406
000.22141	+28.19312
000.22186	+20.00588
000.22483	+31.51895
000.22601	+16.08156
000.22631	+35.09488
000.22725	+05.65987
000.22834	+21.57070
000.22854	+03.42676
000.23005	+25.10250
000.23158	-07.08399
000.23268	-07.20727
000.23336	+16.22426
000.23461	+13.09710
000.23613	+35.02824
000.23789	+00.28344
000.23928	+05.50691
000.24007	+01.48125
000.24067	+33.42760
000.24074	+30.22206
000.24177	+06.75094
000.24414	+25.90122
000.24488	-08.71007
000.24790	-09.08047
000.25193	+12.96953
000.25569	-06.35496
000.25679	+27.93866
000.25937	-02.41955
000.26004	+04.21735
000.26050	+09.11843
000.26842	-00.59031
000.27238	+25.74973
000.27341	+34.46576
000.27894	+00.21497
000.27968	-07.97274
000.28338	+12.83434
000.28382	-05.62940
000.28570	+02.54842
000.29193	+06.92747
000.29238	+00.83509
000.29448	+01.37437
000.29607	+15.30418
000.29946	-09.76543
000.31298	-08.44618
000.31365	+13.60223
000.31564	+07.54765
000.31707	+05.76093
000.31767	-09.52720
000.32063	+22.17384
000.32183	-03.28003
000.32236	+21.52278
000.32306	-05.32899
000.32417	-00.93668
