  0.0405432	 45.1351750
  0.1380577	 78.0421138
  0.4029953	-41.8607926
  0.7750496	-35.6993864
  2.0457985	-22.1521656
  2.0870160	-68.2815607
  2.4274678	 69.6484581
  2.7775114	-56.1683432
  2.8277211	 39.2388777
  2.8827173	-22.4553980
  3.2102391	-76.0471306
  3.9146570	-42.0359632
  3.9317275	-59.4110211
  4.0463876	 42.2369584
  4.1342542	 56.8167246
  4.4519807	-19.5561279
  5.9148068	-28.2698851
  6.0501470	 29.4313373
  6.1652096	-69.4967470
  6.3873240	 62.0323472
  6.4985545	 50.5633108
  6.6887278	-35.5551601
  6.7683149	 30.4540352
  6.8237547	-34.7132534
  6.8443260	 50.6938664
  7.5766904	-33.9026915
  7.6718551	-43.1876720
  7.7675376	-36.8354903
  8.3180874	-64.7469108
  8.4744770	-56.3420895
  8.7077995	-31.4420676
  8.8051298	-35.1896221
  8.9464666	-81.2232194
  9.0477339	 31.0970360
  9.4592545	-56.9394852
 10.7686948	-16.9184221
 11.0661837	-63.8407903
 11.3642368	 49.4235200
 11.3690552	-72.9314128
 11.7220629	-37.9615041
 11.9221500	-63.5379984
 12.5932251	-20.1076462
 12.8139096	 49.6881922
 13.0636031	-75.4675989
 13.7460417	-45.5326185
 14.0978298	 38.3878702
 14.3374790	 60.2335825
 14.7211121	-62.4963702
 15.7507902	-28.6645921
 17.2572847	-70.7167436
 17.7262023	-51.4041786
 18.0668783	-36.3828834
 18.1852984	-60.0059259
 18.3248409	-28.5072792
 18.5408764	-25.6919135
 18.6450265	-83.1147509
 18.7303527	 23.5612415
 18.7339812	-15.4910833
 18.7618953	-61.6573028
 18.8451973	 22.4311288
 18.9254431	-33.6488761
 19.1292545	 31.2364880
 19.4876404	-80.9713640
 20.0848235	 37.4744451
 20.2142522	-36.8477461
 20.4951181	-47.3570440
 20.6698792	 37.9964159
 21.0295736	-29.0438725
 21.0822416	 38.0037494
 21.1088106	 33.2418486
 21.3695838	-43.0246277
 22.0308562	 17.7541081
 22.1232382	-38.8132279
 22.9864987	 19.4921382
 23.0556252	 20.5236967
 23.1754108	 86.7197113
 23.4085729	-15.2612952
 23.8767079	-13.8847111
 24.4430561	 22.7686066
 24.4638475	-18.0885500
 25.0209063	-41.4911738
 25.0730162	-78.6489347
 25.1332073	-75.8882932
 25.8996795	-46.6797624
 26.0905687	-25.6250294
 26.3401772	-58.6420465
 26.7343227	-38.9484514
 27.2387210	 15.7383858
 27.2885523	 23.7964654
 27.3914099	 15.3981604
 27.7773854	 10.8805549
 27.7781386	-49.7275746
