INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,TS_MIN,TS_MAX,Y_MIN,Y_MAX
1460,PSZ2 G309.39+13.26,309.398143740523,13.263821882525562,202.5015521383326,-49.1230913500263,2.4006223678588867,5.5685930252075195,0.10000000149011612,8.95238971710205,0.0,0.003517512232065201
1461,PSZ2 G309.43-72.86,309.3911769475696,-72.86077909821157,10.211949603810417,-44.1344099053558,2.2279088497161865,6.139101505279541,0.10000000149011612,11.750100135803223,0.0,0.003331667510792613
1462,PSZ2 G309.49+37.31,309.49614329473434,37.32821757388129,198.62767310972023,-25.249277041966238,2.3157873153686523,7.287531852722168,0.10000000149011612,12.088800430297852,0.0,0.005380003247410059
1463,PSZ2 G309.62-19.95,309.62856700236256,-19.958894429144294,234.82537999569027,-80.56573974072677,1.5381284952163696,7.35125207901001,0.10000000149011612,7.188270092010498,0.0,0.003836632240563631
1464,PSZ2 G310.22+23.02,310.226099271712,23.02436711214888,201.551170456454,-39.35446739992745,3.681988477706909,4.723325252532959,0.10000000149011612,16.522199630737305,0.0,0.005351689178496599
1466,PSZ2 G311.18-47.76,311.1899755673841,-47.763932011916694,357.6696420349652,-68.37833578140409,3.7222402095794678,4.751529693603516,0.10000000149011612,20.171199798583984,0.0,0.0042577097192406654
1468,PSZ2 G311.33-48.50,311.3319615398504,-48.50660580112887,358.1152045820165,-67.64845682969134,5.811607837677002,5.280483722686768,0.10000000149011612,31.412399291992188,0.0,0.0077317217364907265
1470,PSZ2 G311.91-78.80,311.84119312360986,-78.80087167596659,10.666684124894443,-38.175219737992876,3.3142588138580322,5.1568803787231445,0.10000000149011612,9.71537971496582,0.0,0.0022862604819238186
1471,PSZ2 G311.98+30.71,312.0138329850711,30.731368156483683,202.0152464942341,-31.493719329679827,2.283693790435791,14.60806941986084,7.950570106506348,39.53929901123047,5.8352168707642704e-05,0.07077643275260925
1473,PSZ2 G312.48-28.86,312.49522471777357,-28.840100614452652,296.53989966176044,-81.38580056861731,2.9084479808807373,5.118441581726074,0.10000000149011612,15.844599723815918,0.0,0.006339911837130785
1474,PSZ2 G312.62+35.05,312.64303001141263,35.09528530023155,201.77851735275647,-27.10283218707303,3.608696460723877,8.316963195800781,7.89838981628418,45.481300354003906,0.0,0.04517968371510506
1475,PSZ2 G312.63-66.40,312.64822095518184,-66.47242120522858,6.8182514879424945,-50.19748674284136,5.226475715637207,5.993307113647461,0.10000000149011612,31.865800857543945,0.0,0.00947190448641777
1477,PSZ2 G313.00-30.01,313.00188815040514,-30.008691339928475,303.2678774642843,-80.70298799329571,3.4647305011749268,5.500962734222412,0.10000000149011612,33.1781005859375,0.0,0.01637951470911503
1478,PSZ2 G313.33+61.13,313.3307480985629,61.13087700114754,197.8603309841854,-1.336351008537752,0.5631790161132812,16.741165161132812,1.3411699533462524,9.04662036895752,0.002083963481709361,0.010203159414231777
1479,PSZ2 G313.33+30.29,313.33727775940946,30.31952140991026,203.41807780316168,-31.697454747589,2.9236066341400146,6.387053489685059,0.10000000149011612,55.12730026245117,0.0,0.04900353029370308
1480,PSZ2 G313.55+41.93,313.5582480394377,41.93578122570185,201.26655578917712,-20.241055672531314,5.861893653869629,5.031992435455322,0.10000000149011612,25.995100021362305,0.0,0.008564291521906853
1481,PSZ2 G313.84+19.21,313.85577107968345,19.21004797015526,206.89917134631077,-42.46737617629316,3.0932374000549316,6.389537334442139,0.10000000149011612,13.467599868774414,0.0,0.006164693273603916
1482,PSZ2 G313.88-17.11,313.88727191213553,-17.120882527112286,240.46136777596186,-75.76251417650795,2.381485939025879,15.672837257385254,2.3645100593566895,12.387399673461914,0.0022106494288891554,0.014044839888811111
1483,PSZ2 G314.26-55.35,314.23708688066694,-55.3507831985618,359.7323765559293,-60.610008619599,5.258291244506836,5.284485340118408,0.10000000149011612,18.922700881958008,0.0,0.004647902213037014
1484,PSZ2 G314.46+13.54,314.46133565149677,13.54847684637501,209.67764804887068,-47.81162772669772,1.687167763710022,14.901098251342773,9.192049980163574,28.396099090576172,0.007580927107483149,0.037328384816646576
1485,PSZ2 G314.77-28.57,314.77189069267894,-28.57543078411466,293.4761026808406,-79.43657736125502,5.177608489990234,8.21794605255127,8.929840087890625,44.44990158081055,0.0,0.03950338438153267
1486,PSZ2 G314.96+10.06,314.9621797629555,10.063058633674189,211.9006853297769,-51.02095735320755,2.3887133598327637,15.49399471282959,6.720630168914795,23.03030014038086,0.006065291818231344,0.034113552421331406
1487,PSZ2 G315.36+38.54,315.34059956373085,38.53253701890545,203.40680264559472,-23.320536359068722,2.374366283416748,6.204336643218994,0.10000000149011612,21.01219940185547,0.0,0.008587023243308067
1488,PSZ2 G315.56-37.04,315.53818327604097,-37.048635619352325,328.9661415077776,-75.44898315822627,2.2572181224823,7.886845588684082,0.10000000149011612,8.359950065612793,0.0,0.003661645343527198
1489,PSZ2 G315.66-28.64,315.6530670578806,-28.665780526455592,293.60075325319957,-78.65817410998457,3.6382381916046143,7.902519702911377,0.10000000149011612,29.73819923400879,0.0,0.02135920338332653
1490,PSZ2 G315.68-18.04,315.69260019279665,-18.057328783077722,247.87676658832012,-75.14884721008367,1.692893624305725,16.862808227539062,5.10515022277832,15.844400405883789,0.004571441560983658,0.019450532272458076
